104.008,30.65
104.03,30.714
103.954,30.63
104.076,30.776
104.088,30.654
104.084,30.61
104.0,30.684
104.074,30.66
103.95,30.692
104.148,30.55
104.136,30.718
103.978,30.56
103.966,30.672
104.102,30.574
103.99,30.606
104.068,30.584
103.988,30.752
104.124,30.636
103.974,30.68
104.122,30.71
104.078,30.75
104.114,30.692
104.09,30.78
104.04,30.716
104.154,30.606
104.024,30.698
103.976,30.572
104.018,30.55
104.07,30.638
104.082,30.794
104.038,30.57
104.082,30.682
103.984,30.676
103.996,30.676
103.972,30.642
104.088,30.596
104.088,30.642
104.148,30.632
104.134,30.714
103.984,30.654
104.088,30.772
104.086,30.552
103.994,30.786
104.09,30.67
103.954,30.602
103.95533333333333,30.574
103.966,30.79
104.066,30.772
104.02,30.674
104.08,30.736
